1.020094752311706543e-02,-6.447667255997657776e-04,2.756113000214099884e-02,5.571620538830757141e-03,3.566098213195800781e-02,3.570358501747250557e-03,8.149881660938262939e-02,2.269511297345161438e-02,3.785563632845878601e-03,3.792533650994300842e-03,7.768683135509490967e-03,1.098222285509109497e-02,5.589849024545401335e-06,3.135086735710501671e-04,7.414827123284339905e-04,1.106139272451400757e-03,1.162249073386192322e-01,-3.062919480726122856e-03,2.333363145589828491e-01,2.919429913163185120e-02,2.177807092666625977e-01,1.578509062528610229e-02,5.709157586097717285e-01,1.006021574139595032e-01,6.711632013320922852e-03,8.228335529565811157e-03,3.121492266654968262e-02,5.289086699485778809e-02,-1.158976112492382526e-03,8.834782056510448456e-05,6.070822477340698242e-03,8.607627823948860168e-03,1.238562092185020447e-01,1.044447417370975018e-03,2.355079650878906250e-01,3.045477718114852905e-02,2.082631886005401611e-01,-2.317107841372489929e-02,5.630710124969482422e-01,9.756645560264587402e-02,1.292093098163604736e-02,-1.278594043105840683e-02,3.410497307777404785e-02,3.602826595306396484e-02,-1.824697013944387436e-03,-2.011001110076904297e-03,6.659120321273803711e-03,6.092222407460212708e-03,1.180338300764560699e-02,7.165516726672649384e-04,2.831095270812511444e-02,5.703595932573080063e-03,3.200981765985488892e-02,-5.393807310611009598e-03,8.110141754150390625e-02,2.354251593351364136e-02,2.182493917644023895e-03,-8.226492442190647125e-03,1.193048804998397827e-02,1.796616800129413605e-02,-2.298908802913501859e-04,-8.112911018542945385e-04,1.467290800064802170e-03,2.468719845637679100e-03
-8.214251138269901276e-04,-2.529004705138504505e-04,4.830519668757915497e-03,4.546305164694786072e-03,3.086682409048080444e-05,-5.732952617108821869e-03,3.057957254350185394e-02,3.332789987325668335e-02,8.989850059151649475e-03,-6.242331583052873611e-03,5.092354118824005127e-02,4.163129627704620361e-02,8.363979286514222622e-04,-1.010741398204118013e-04,6.578170694410800934e-03,6.394026800990104675e-03,-8.422413840889930725e-03,-2.448492683470249176e-03,3.131218254566192627e-02,2.518268860876560211e-02,5.027115345001220703e-03,-3.019375726580619812e-02,1.485593765974044800e-01,1.470202505588531494e-01,1.318031400442123413e-01,5.978386849164962769e-02,5.131963491439819336e-01,3.278281688690185547e-01,-1.439596526324748993e-04,3.589517436921596527e-03,5.001851543784141541e-02,4.408740252256393433e-02,-6.688302382826805115e-03,9.213236626237630844e-04,2.987940423190593719e-02,2.530240826308727264e-02,2.736009657382965088e-03,1.878976449370384216e-02,1.470409631729125977e-01,1.336310207843780518e-01,1.559595167636871338e-01,-5.148971080780029297e-02,5.342864990234375000e-01,3.095969259738922119e-01,-1.591527718119323254e-03,-1.262198435142636299e-03,5.280864983797073364e-02,4.298719763755798340e-02,-8.140237769111990929e-04,4.813853011000901461e-04,4.613647237420082092e-03,4.926840774714946747e-03,6.777327507734298706e-05,5.765608511865139008e-03,3.088805638253688812e-02,3.385241329669952393e-02,1.094790454953908920e-02,4.666454158723354340e-03,5.323828756809234619e-02,4.327410459518432617e-02,8.044471614994108677e-04,-2.519304980523884296e-04,7.323286496102809906e-03,6.495338398963212967e-03
-1.959865912795066833e-04,-3.379605477675795555e-04,6.460905075073242188e-03,4.819278605282306671e-03,6.501426920294761658e-03,-4.430782515555620193e-03,3.549048677086830139e-02,3.071484155952930450e-02,1.369742676615715027e-03,3.228876739740371704e-04,1.942988485097885132e-02,2.123820036649703979e-02,-4.032921860925853252e-04,4.115233314223587513e-04,3.136594314128160477e-03,3.039496950805187225e-03,-3.583675483241677284e-03,2.369972644373774529e-03,4.372448846697807312e-02,3.758254274725914001e-02,1.200282722711563110e-01,-4.390080645680427551e-02,3.792197108268737793e-01,2.194813340902328491e-01,6.226517260074615479e-03,1.416535489261150360e-02,7.403817772865295410e-02,6.666926294565200806e-02,5.693612620234489441e-04,1.681911526247859001e-04,2.415760233998298645e-02,1.803817227482795715e-02,-2.896702382713556290e-03,-2.316930331289768219e-03,5.166254192590713501e-02,4.300787299871444702e-02,5.682308971881866455e-02,-1.970317959785461426e-02,5.773202180862426758e-01,3.056833446025848389e-01,3.334709256887435913e-02,-1.295388638973236084e-01,2.907122075557708740e-01,3.333504796028137207e-01,6.468861829489469528e-04,-6.089088972657918930e-03,2.851792797446250916e-02,3.025194257497787476e-02,-1.250664470717310905e-03,-1.687410636804997921e-03,7.521946448832750320e-03,7.151788566261529922e-03,-2.292315475642681122e-03,-4.362036939710378647e-03,6.540073454380035400e-02,5.500683188438415527e-02,9.058088995516300201e-03,-8.275603177025914192e-04,5.421026796102523804e-02,5.065377429127693176e-02,3.973002021666616201e-04,-4.319021536502987146e-04,5.662814714014530182e-03,6.270540878176689148e-03
-6.148602114990353584e-04,-1.022719370666891336e-04,6.417988799512386322e-03,5.814187694340944290e-03,-1.780060678720474243e-02,-7.224922068417072296e-03,4.596795141696929932e-02,4.119424894452095032e-02,1.154401432722806931e-02,-7.629032712429761887e-03,4.443870857357978821e-02,4.170530289411544800e-02,2.238029148429632187e-03,5.162637680768966675e-04,7.012324407696723938e-03,6.844855844974517822e-03,-1.180863473564386368e-03,2.478877082467079163e-03,4.269820451736450195e-02,3.468227759003639221e-02,-1.666263341903686523e-01,-2.207060530781745911e-02,3.095102310180664062e-01,1.933887749910354614e-01,2.613149881362915039e-01,7.943485677242279053e-02,3.929397463798522949e-01,2.918763756752014160e-01,-6.157389841973781586e-03,2.226035669445991516e-02,5.031731724739074707e-02,5.466870591044425964e-02,-4.890737123787403107e-03,-6.796862930059432983e-03,4.184432700276374817e-02,3.395593166351318359e-02,-1.263069361448287964e-01,3.682749811559915543e-03,2.550653219223022461e-01,1.713102757930755615e-01,2.998965978622436523e-01,-2.732038311660289764e-02,4.009906053543090820e-01,2.095769494771957397e-01,-1.069338899105787277e-02,-9.579982608556747437e-03,4.775293543934822083e-02,4.131358116865158081e-02,-1.334996428340673447e-03,-1.870357955340296030e-04,6.064173765480518341e-03,4.898197017610073090e-03,-7.010868750512599945e-03,6.793733220547437668e-03,3.635807335376739502e-02,3.139336407184600830e-02,1.818405278027057648e-02,1.470759278163313866e-03,4.478161036968231201e-02,3.722976893186569214e-02,1.142265391536056995e-03,-1.407245406880974770e-03,6.117136217653751373e-03,6.227581296116113663e-03
-2.737410541158169508e-04,-1.108013093471527100e-04,5.503495689481496811e-03,5.334933754056692123e-03,2.171084750443696976e-03,9.243583772331476212e-04,3.706151619553565979e-02,3.293382376432418823e-02,2.762954682111740112e-05,-8.358333725482225418e-04,2.868599072098731995e-02,3.037652373313903809e-02,-5.628571670968085527e-05,-1.593297929503023624e-05,4.485501907765865326e-03,4.237955436110496521e-03,-7.519944105297327042e-03,-5.342627991922199726e-04,5.009409412741661072e-02,4.216150566935539246e-02,1.274741590023040771e-01,5.153483897447586060e-02,3.765630424022674561e-01,2.506017386913299561e-01,-7.343932241201400757e-02,1.064862012863159180e-01,1.882593780755996704e-01,2.023795396089553833e-01,7.718154229223728180e-04,2.191556850448250771e-03,3.060515969991683960e-02,2.752378024160861969e-02,-1.920213177800178528e-02,-8.404696360230445862e-03,6.145079433917999268e-02,4.348214715719223022e-02,3.317406773567199707e-01,-2.611637115478515625e-02,5.610748529434204102e-01,1.927595138549804688e-01,-1.652953773736953735e-01,3.550289571285247803e-02,2.402549982070922852e-01,1.495815962553024292e-01,-1.464790548197925091e-03,4.235463216900825500e-03,3.202681615948677063e-02,2.588352374732494354e-02,-1.470132032409310341e-03,7.747478084638714790e-04,7.691724225878715515e-03,6.104345433413982391e-03,3.305784612894058228e-02,1.074649859219789505e-03,6.597256660461425781e-02,3.704608976840972900e-02,-9.525771252810955048e-03,-6.419263780117034912e-03,3.629639744758605957e-02,3.148112073540687561e-02,-5.087199388071894646e-04,5.647200741805136204e-04,5.151906050741672516e-03,4.217780195176601410e-03
7.214930956251919270e-04,8.435368072241544724e-04,7.353047374635934830e-03,6.991024129092693329e-03,1.800998114049434662e-03,3.811612958088517189e-03,4.410830512642860413e-02,4.635535180568695068e-02,2.247585915029048920e-03,3.724020905792713165e-03,4.783117026090621948e-02,4.630238562822341919e-02,3.329087048768997192e-04,2.213702246081084013e-04,7.130351848900318146e-03,6.530572660267353058e-03,6.947665475308895111e-03,-3.371729049831628799e-03,5.169828981161117554e-02,4.683414101600646973e-02,3.929277881979942322e-02,3.916604444384574890e-02,2.676633298397064209e-01,2.845873534679412842e-01,2.090889960527420044e-02,4.558998346328735352e-02,2.882311642169952393e-01,2.756966650485992432e-01,-3.836901858448982239e-03,3.885217942297458649e-03,4.704171791672706604e-02,4.531516879796981812e-02,-6.625203881412744522e-03,-9.411722421646118164e-03,5.537394061684608459e-02,6.055169180035591125e-02,1.807359755039215088e-01,-7.485670596361160278e-02,4.044070541858673096e-01,4.409358501434326172e-01,-2.327233552932739258e-02,-1.187290064990520477e-03,2.874916195869445801e-01,2.642756402492523193e-01,-5.672944709658622742e-03,-1.458038692362606525e-03,4.625162482261657715e-02,4.321880638599395752e-02,-5.830044392496347427e-04,1.006260281428694725e-03,7.847151719033718109e-03,8.090852759778499603e-03,1.400817930698394775e-02,2.334699034690856934e-03,5.730876326560974121e-02,5.496775731444358826e-02,5.067968741059303284e-04,-1.270539313554763794e-02,4.812163859605789185e-02,4.950663447380065918e-02,-4.342423344496637583e-04,-1.046442193910479546e-03,6.888740696012973785e-03,7.443441078066825867e-03
-5.536433309316635132e-05,2.629271766636520624e-04,5.515391007065773010e-03,4.919295199215412140e-03,-1.348436251282691956e-02,-3.606537822633981705e-03,4.566750302910804749e-02,3.410336375236511230e-02,1.628287136554718018e-02,-3.642335999757051468e-03,4.549203440546989441e-02,3.283875063061714172e-02,1.539965014671906829e-04,8.319813059642910957e-04,4.792177584022283554e-03,4.556989297270774841e-03,-3.365571610629558563e-04,1.262002624571323395e-04,3.666517138481140137e-02,3.019257634878158569e-02,-2.196415662765502930e-01,-8.332570642232894897e-02,3.696946203708648682e-01,2.294232845306396484e-01,2.776934802532196045e-01,-3.207852691411972046e-02,3.697280883789062500e-01,1.861352473497390747e-01,-3.641673363745212555e-03,1.372767379507422447e-03,3.158586844801902771e-02,2.465300820767879486e-02,-1.621535047888755798e-04,4.339543520472943783e-04,3.688815981149673462e-02,3.056718967854976654e-02,-1.812812685966491699e-01,9.816189855337142944e-02,3.206582665443420410e-01,2.361441701650619507e-01,2.337053120136260986e-01,4.254603385925292969e-02,3.465880155563354492e-01,1.947372406721115112e-01,-2.564797876402735710e-03,-3.274423768743872643e-03,3.403665125370025635e-02,2.521715685725212097e-02,5.553269293159246445e-04,-4.126954881940037012e-04,5.413031205534934998e-03,4.697786178439855576e-03,-1.177968550473451614e-02,2.700184937566518784e-03,4.229708388447761536e-02,3.275724127888679504e-02,1.215101778507232666e-02,1.811329508200287819e-03,4.255278035998344421e-02,3.156453371047973633e-02,1.515391777502372861e-04,-5.259472527541220188e-04,5.012075882405042648e-03,4.062694963067770004e-03
-2.463273238390684128e-03,-8.530784398317337036e-04,7.959137670695781708e-03,6.251734681427478790e-03,2.776535041630268097e-02,2.438975730910897255e-03,5.744047090411186218e-02,4.118583723902702332e-02,8.041181601583957672e-03,1.234229095280170441e-02,3.717260807752609253e-02,3.972461447119712830e-02,-5.360159557312726974e-04,1.176385441794991493e-03,5.089153070002794266e-03,4.955514334142208099e-03,-2.388605102896690369e-02,1.420653052628040314e-02,5.840750783681869507e-02,4.246233031153678894e-02,2.948158383369445801e-01,5.100956186652183533e-02,4.966684579849243164e-01,2.154529690742492676e-01,1.820967346429824829e-02,5.843366310000419617e-02,1.942108720541000366e-01,1.837155818939208984e-01,-6.892176344990730286e-03,5.372163839638233185e-03,3.143375739455223083e-02,2.856021001935005188e-02,-2.077242825180292130e-03,8.169867098331451416e-03,5.602841824293136597e-02,4.031231254339218140e-02,1.800600588321685791e-01,1.262686215341091156e-02,5.450143814086914062e-01,2.178547978401184082e-01,5.591279268264770508e-02,-2.317812107503414154e-02,1.752120107412338257e-01,1.442082524299621582e-01,-6.788300350308418274e-03,1.241576159372925758e-03,2.823624759912490845e-02,2.462381124496459961e-02,2.787465928122401237e-04,3.588857071008533239e-04,7.921352982521057129e-03,5.862013436853885651e-03,8.139207027852535248e-03,3.486199770122766495e-03,5.981015786528587341e-02,3.614506497979164124e-02,1.217778585851192474e-02,-8.993283845484256744e-03,3.438625857234001160e-02,3.212495893239974976e-02,-7.489421404898166656e-04,-8.596885600127279758e-04,4.315327852964401245e-03,4.535229410976171494e-03
-7.777339778840541840e-04,-5.565676256082952023e-04,4.432463552802801132e-03,3.810487454757094383e-03,9.541697800159454346e-04,-7.287156768143177032e-03,2.787225320935249329e-02,2.668302506208419800e-02,2.720117941498756409e-02,-3.031390253454446793e-03,5.644784867763519287e-02,3.234381973743438721e-02,3.346562152728438377e-04,1.513679744675755501e-04,7.311079185456037521e-03,5.368928890675306320e-03,-6.703248713165521622e-03,8.094476070255041122e-04,3.076342493295669556e-02,2.389412559568881989e-02,-2.934250235557556152e-02,-2.106032148003578186e-02,1.394138634204864502e-01,1.277163028717041016e-01,2.562234699726104736e-01,-2.491079270839691162e-02,4.729380607604980469e-01,1.828854233026504517e-01,-4.656090401113033295e-03,-1.913251122459769249e-03,5.413165315985679626e-02,3.412488847970962524e-02,-7.777793798595666885e-03,-6.327318260446190834e-04,3.093224391341209412e-02,2.518391236662864685e-02,-5.831943452358245850e-02,-2.811649814248085022e-03,1.512416005134582520e-01,1.239424273371696472e-01,3.178429305553436279e-01,3.658521920442581177e-02,5.978210568428039551e-01,1.869107037782669067e-01,-1.213047094643115997e-02,1.315887784585356712e-03,5.644571036100387573e-02,3.476041182875633240e-02,-1.140135689638555050e-03,3.937670553568750620e-04,4.571024328470230103e-03,4.068869166076183319e-03,-4.707245156168937683e-03,5.918994080275297165e-03,3.120238333940505981e-02,2.721117436885833740e-02,4.069380834698677063e-02,3.338245442137122154e-03,7.418737560510635376e-02,3.377832099795341492e-02,-1.620570546947419643e-03,-4.216576926410198212e-04,7.705960888415575027e-03,5.006900522857904434e-03
-1.664828159846365452e-04,-1.318593625910580158e-03,6.429537199437618256e-03,6.077755242586135864e-03,1.989405602216720581e-02,-6.521521136164665222e-03,4.615741968154907227e-02,4.183112084865570068e-02,3.053485415875911713e-03,4.645509645342826843e-03,3.416328877210617065e-02,4.080335050821304321e-02,8.343025547219440341e-05,2.785283722914755344e-04,5.197148304432630539e-03,5.936601664870977402e-03,-9.444714523851871490e-03,-6.873047910630702972e-03,4.198661446571350098e-02,3.461464121937751770e-02,2.807192504405975342e-01,4.036156088113784790e-02,3.860986828804016113e-01,2.605920433998107910e-01,2.509780228137969971e-02,1.326848268508911133e-01,1.899335235357284546e-01,3.049902915954589844e-01,-5.912270862609148026e-03,8.528701961040496826e-03,3.452150896191596985e-02,3.991919010877609253e-02,-9.558047167956829071e-03,1.399241504259407520e-03,4.367014765739440918e-02,3.217087313532829285e-02,3.149320483207702637e-01,-4.456792026758193970e-02,4.066004455089569092e-01,2.394955605268478394e-01,8.467979729175567627e-03,-1.186268106102943420e-01,1.885677874088287354e-01,2.713236808776855469e-01,-1.574525376781821251e-03,-5.859107244759798050e-03,3.309442847967147827e-02,3.693084046244621277e-02,-7.280599675141274929e-04,9.675811743363738060e-04,6.643265020102262497e-03,5.730966106057167053e-03,2.742411196231842041e-02,-1.528271939605474472e-03,4.909297823905944824e-02,4.088617116212844849e-02,5.787608679383993149e-03,-5.980515852570533752e-03,3.553119301795959473e-02,3.993356972932815552e-02,-1.020734780468046665e-04,-8.187578641809523106e-04,5.256012082099914551e-03,5.593103822320699692e-03
